geneid	Bd21_D2_mock_R1	Bd21_D2_mock_R2	Bd21_D2_mock_R3	Bd21_D2_treated_R1	Bd21_D2_treated_R2	Bd21_D2_treated_R3	Bd21_D4_mock_R1	Bd21_D4_mock_R2	Bd21_D4_mock_R3	Bd21_D4_treated_R1	Bd21_D4_treated_R2	Bd21_D4_treated_R3	Bd21_D6_mock_R1	Bd21_D6_mock_R2	Bd21_D6_mock_R3	Bd21_D6_treated_R1	Bd21_D6_treated_R2	Bd21_D6_treated_R3
BdiBd21-3.3G0257300	1.76522587346277	1.61097793446082	0.560223005674955	2.49689511195161	0.837671289053232	0.84907331169403	2.11933788545119	1.46144501084248	0.934858181079072	0.896929484238094	1.6860200174244	1.52079712800008	2.10334142187987	1.02356402193455	1.41733087155195	1.09458654860161	1.34578847331803	0.948361245407602
BdiBd21-3.5G0064300	4.29272062731564	2.18655155398344	1.34077762028914	3.63722554036482	2.83538813764488	3.35785455157991	4.97606728141802	3.34819275988302	2.37820395203724	4.09846765095277	3.39365567609783	3.76069074155812	4.43409410958415	3.65454662445221	2.5268992678849	4.42688365445196	3.88155610718172	3.80680709607661
BdiBd21-3.5G0271500	16.0694335660019	9.21353435544049	7.04540011781447	14.9500264019179	13.1577758440663	10.8873724682935	13.0099786983786	12.5617114241953	7.76005057931989	18.7827236428369	14.9671728525801	17.5720177938189	12.413016857435	12.5872268228306	10.7845370032466	16.4812505989665	16.1187822441474	17.4507601589305
BdiBd21-3.1G0671600	11.1337408077343	9.53063047054311	9.44107796560628	12.2051510151778	9.70979758085674	11.4656769999104	10.2647613615756	9.87548672029323	11.9763955293583	15.195153622376	13.0964393046252	11.2077577542875	16.8429345081058	12.068903142149	21.4793943916153	15.0186864033492	12.9235705493972	13.691511349885
BdiBd21-3.3G0004300	0	0	0	0.00986860405446696	0	0	0	0	0	0	0	0	0	0	0	0.0251331005221794	0	0
BdiBd21-3.3G0361000	4.29975967852053	3.19937870972576	3.39794192267317	4.33871134044959	4.50699979155114	3.77030937061885	4.18173712466741	4.14999417170037	4.49748236035504	4.96211638432489	4.88919947574646	4.4666859406506	5.07093309511145	3.28769381829439	5.48213869711579	5.43482308455125	5.00150167102621	5.58021367755721
BdiBd21-3.2G0753600	2.94664992892787	2.84447768878686	2.86359487314733	3.18739777746781	3.29883995998213	3.48846505481877	2.16460618897866	2.27815075002253	1.58976991371692	2.67126962151435	3.83843238288483	3.30791284422296	1.56088756765261	2.22637228378671	2.46628924171411	2.4488790613531	3.14679204189872	2.81511173069992
BdiBd21-3.3G0763900	3.93860121386217	4.07313557731592	3.30556907314503	4.25706153564622	5.1943185247561	4.61618322519222	4.27885834333227	3.41188406853778	2.73969682719735	6.19585119153472	5.21947727059583	7.39271218581316	4.4158465643188	2.78539699398025	5.1530021523573	6.34103641412087	6.82173740411521	6.12295521608296
BdiBd21-3.1G0966300	13.1537978387081	12.6351974828614	11.0395989398596	11.1175925395409	11.3297956684947	11.154401891972	13.58120605415	14.1334014391369	13.6238466289538	15.515683147467	12.9801376549128	14.4212087436005	20.4840366030441	10.7986083113868	27.6001123455602	20.6315937727619	15.9437917924562	17.9702854739594
BdiBd21-3.3G0324900	9.20732432337721	6.49594818173714	6.42090507888609	6.99939175419295	8.5481680298531	8.02477595910504	7.33079042854969	8.31792879846486	6.35734169597423	10.7622412859931	10.186645202877	11.4705236037946	8.59996178092172	5.64527871377192	9.9844178116238	13.6856230384155	13.4114203076281	13.0214047709862
BdiBd21-3.4G0293700	0.0596955266412231	0.045933482685351	0	0.0793631980274021	0.0641106217227657	0	0	0	0	0	0.0272414472301771	0.0546042214894888	0	0	0.0723163246725454	0	0.0543606026322244	0.0270404292408684
BdiBd21-3.2G0203200	1.96761137811561	1.84634587264646	2.34677681267785	3.03058486585031	2.62853549063339	1.94841262695624	1.68761201471337	1.56609303408101	2.15262703082469	1.29050166928581	1.90529886804003	1.40472036459234	1.5106708084088	1.55916891447915	1.80223624821187	2.27484190459771	1.74806643758526	2.08688489200114
BdiBd21-3.5G0248700	11.9368106836562	7.88517652185471	8.67640077986761	12.9314692997839	14.129845363598	13.7591854881163	11.1218146762783	11.3030756019609	7.2659769519512	14.5417018235519	15.1597781221144	12.9788859924061	13.1800220209304	10.8483045529067	10.6066294432252	17.7536006402623	14.4079183841418	17.2413367531604
BdiBd21-3.1G0137000	4.40713257186208	3.76583410577865	4.44427005682545	4.61285471269773	3.89629659491823	4.58841028197496	2.07683346604061	1.08352317105341	3.52855425011471	5.56544080307221	3.13339420943827	2.43879946326505	2.17708465283876	3.03550342734652	2.16800079431514	2.41141037907701	2.22836370589855	2.41542439467911
BdiBd21-3.1G0854800	15.2208162617223	11.4445038782963	8.86753566908214	16.1227167777843	17.4229265854369	14.2956779724908	12.3281121919885	12.0123022687794	9.98717454790843	12.487403074708	17.873863048774	16.5201771861303	12.5660226377729	8.2389832794928	12.8213559946496	13.7944296328168	15.2782429236858	15.0180234101886
BdiBd21-3.1G0532500	0	0	0	0.0350596560843911	0	0	0	0	0	0	0.0481369599446501	0	0	0	0.0638932284818261	0.0446445037098832	0.0480289121456015	0.0477817513972573
BdiBd21-3.3G0133400	1.24945919735652	1.14167708317415	1.68734372569506	0.908421743172096	1.0902689615834	1.16650419303145	1.28541705702543	1.69891998769855	1.18556328295165	1.5312002969704	1.99562304701068	1.39290384951004	1.35985297033698	0.826036760248255	1.32441682496011	0.958468450608345	1.42224549213065	1.09656803701387
BdiBd21-3.1G0307900	0.583395118765711	0.641286855249362	0.426505984385081	0.66480361657954	0.477366215540317	0.319215780497995	0.249427322350702	0.164832519182665	0.747666750620057	0.373522358157509	0.532452873318797	0.495521541865927	0.279094492254174	0.440790305684198	0.0504811585375807	0.423276079139048	0.341522829166374	0.37751702720333
BdiBd21-3.2G0271500	2.35630966905747	3.7788663950657	2.81364647428775	5.13175006448256	3.24980117487328	2.94978230568322	3.28474234013509	2.46503432574114	2.13097363122805	1.95924946764935	3.59935156564388	1.80368345015125	3.50100599173257	5.56588786990003	3.49298145278315	2.0627616248467	2.134435538065	2.25827387756343
BdiBd21-3.2G0663400	0.0311283604267764	0	0.0265500518869138	0	0	0.0178841007185547	0.0698709717282818	0.0461738039729271	0	0	0	0.0640653489752913	0	0	0	0	0.0212598396432957	0
BdiBd21-3.2G0366300	0.43924849983084	0.194991547074511	0.115275244942291	0.252677652435212	0.136077525399763	0.203829525895967	0.265445590758546	0.325776459931138	0.349750350123709	0.241345376896005	0.127206490611269	0.243389550556588	0.67889826687254	0.268055965710967	0.613977917730995	0.364657242491133	0.323071544817936	0.275493421686519
BdiBd21-3.2G0637100	8.71620088155914	5.41085784116649	4.97590315115928	6.82116210761299	6.47054987470664	7.66117873195188	7.01514344111351	7.31444303873074	6.25451993307163	10.2135019808694	6.89336309207371	8.24281026373129	9.47176933087604	6.13957925774419	9.49676794988237	11.2873621103746	9.08355858130008	9.31995160908222
BdiBd21-3.3G0799800	6.05862832300024	7.35453126052591	4.0983899381934	10.7280842934797	12.3403422007586	6.90168316344126	5.861744204352	3.56380195445178	2.37881255153022	2.10673874617201	9.5099362463098	8.31285110004728	2.41369239978651	3.67002069747714	2.08797271617352	3.51472357448253	4.49459541787837	6.24585707243371
BdiBd21-3.5G0066700	1.37130362263065	1.05516702424009	0.606466788058289	0.658342430918011	0.981817039054553	1.06992208015614	0.988012613881953	1.0044955201045	1.2617471259782	0.284532397860986	0.324478767034308	0.696860021294145	1.12253608232097	0.882606128234035	1.44588009638503	1.09627059109824	1.11000152514279	1.1733074509771
BdiBd21-3.1G0280300	4.76354001058073	2.87046772845366	3.94870749436298	4.34914565432267	5.77331150257947	3.49517118165926	3.86467979421391	4.7673733063695	4.55459253066263	2.25066900284875	4.79282092813104	4.19977615682883	5.91955358816097	5.24694290852174	4.93633507528067	5.51385461357941	3.44935692107484	5.97931391260603
BdiBd21-3.1G0628300	15.7521904941574	11.5435461380607	12.762794548488	20.040658112447	22.3703979878764	18.0559343177296	15.0236976255642	15.8054267573184	14.8918918848108	12.6714478291094	15.2982878672437	15.1212385945617	19.5157927260514	15.1714397065777	16.9855314456261	16.0931645248709	15.290221322113	16.6751895847592
BdiBd21-3.3G0030500	14.3738912155134	16.9105355813632	15.9046089240269	17.6524060188787	16.251551901618	14.667067204971	19.6821353216576	20.0315983415443	23.2851013811408	16.1984767778467	14.9168895016539	12.6403287249452	24.9595710443705	30.1070550925254	16.9421954807182	16.0660243126716	13.2409259140508	16.7425117414584
BdiBd21-3.1G0091300	1.08579698791257	0.18916535336027	0.349471598422473	1.40948509935967	1.05609308968869	1.34180212374618	0.73575510216609	0.486219255567428	0.593775149399468	1.51498578833115	1.06577616274147	1.0681495215145	0.596868322913568	0.7429904707564	0.856222065977529	1.74279597746805	1.31523801978885	1.28062991554798
BdiBd21-3.4G0011900	1.33189085817974	1.97900209581941	1.04459634074784	1.32802812718146	0.657654168677872	0.861958430570358	2.88648435746466	3.31544363999716	3.39120764067099	0.540320940897679	0.44012731571245	0.546133005761972	3.58354676325217	1.17982827663283	1.19619961418267	1.55502850926776	0.836456018649762	1.53948036176408
BdiBd21-3.4G0091100	0.307112526724544	0.0977841277803825	0.0903251436606226	0.359018712864184	0.14785332177021	0.18252890504979	0.475411919038473	0.157086528304215	0.153468338811266	0.0889923462583614	0.333454829823612	0.305136751683662	0.383009727128962	0.264047899184563	0.288653354766318	0.295815684621221	0.376102841773755	0.402949492065862
BdiBd21-3.2G0000500	17.1023082579789	10.3772756925264	7.75191063860881	38.9045361317264	16.3468070814384	19.3146118347111	19.6875500606002	19.4249937693354	10.06539877023	26.0743526363553	19.2993261762015	24.9069870241678	19.0715275025423	11.0758530183834	12.3420500418491	33.9990065690056	23.1939773291155	32.4040695616772
BdiBd21-3.4G0022900	37.8483040421772	28.5368861967286	16.8877779822162	52.8744491217082	37.7850682698454	33.1934121717049	54.1293637712631	39.08458836106	25.5403161347329	60.9228353525748	34.161107431945	58.2693820019007	52.4578928599867	27.1582184401297	35.7483745768295	85.7977333789582	72.537769024955	68.0250295445579
BdiBd21-3.1G0882900	0.178676788849696	0	0.130626255283616	0.0509024551308427	0.137065547036329	0.117319700713719	0.171882590451573	0.151450077031201	0.105686937482927	0.128698792711696	0.0349445732984331	0.0700447815463185	0	0.115715248564338	0	0.12963703017856	0.174330685075025	0.138746851978095
BdiBd21-3.1G0577800	4.83798738225785	4.05411988285149	3.47637097126898	3.98141600366273	4.59081494173863	3.86472658054848	5.16936522568474	5.30853933244325	5.9340226820025	4.37184395036282	5.28502984210813	4.3420111851222	9.15487331918577	4.24376006383288	6.683757299022	5.04884577687708	4.79790312188487	5.33609157422826
BdiBd21-3.1G0234900	14.8354394684148	13.5610049253048	11.3264846799311	15.7164099938511	15.8596282650128	13.3052472213268	12.613830212744	13.1152849981511	10.84193790799	11.4451271041298	17.1209279762614	18.1972295548706	14.912724464633	12.641520757286	16.5455143439517	17.7138331180127	17.2915297439308	17.1909930171514
BdiBd21-3.1G0860700	69.3886923693858	48.8617810579654	41.3152620500408	74.9025998389967	75.5076145620116	67.8835731414944	62.370091585964	59.1915249407135	43.756448134961	89.6047460783504	79.1087545955526	88.6238720889646	68.4271169148335	61.7477735126927	83.5210646010173	104.417646588966	92.036743483676	103.818094798526
BdiBd21-3.1G0970200	0.184674126829915	0	0.157512557111332	0	0	0.318301122101153	0	0	0	0.155188372300398	0.252822485898406	0.253385491983459	0.185529863045755	0	0.16778837794726	0.234479585387438	0.126127501379495	0.125478438841222
BdiBd21-3.2G0483000	7.92879065711367	5.97737022309842	5.28089621726557	6.37471480154419	7.10926844758434	6.75964290220614	7.71574171017151	7.30333558422527	6.65614725631606	8.57937148655085	9.26535629912657	9.61924546524608	8.86713293326293	5.05755312412893	9.22358091889767	11.5463672737722	10.7515799872918	10.5843659931489
BdiBd21-3.2G0553750	2.5657072020136	1.79104137301929	2.25602800677927	2.74288332093556	2.89750191293076	2.30988206911381	2.71128523036755	3.2434349602236	2.20861843874632	2.19310254611768	3.09003723394079	2.89126364867746	2.47130346027746	2.15838223553318	2.43524976014945	2.91062620766842	2.79406061058685	2.6958124240785
BdiBd21-3.3G0589400	7.15021796453331	5.87940251809875	6.90573996651418	6.41886279907216	6.12943758946062	7.61858962392206	7.77558535750028	8.24924533598297	8.90096096339485	11.4771879487879	7.08567498908634	8.77662763427342	12.0544131428349	6.2498610187156	10.3284825556415	11.229559521846	9.7508573431205	9.71655535039203
BdiBd21-3.4G0388200	8.48525911675571	5.28830668381978	4.36322421165616	7.18545398025061	6.43750436986515	6.58734026131278	5.69135865890034	5.62515324716546	5.52551842935498	7.5697007964109	8.4573494831992	8.63639889111561	7.74809266633744	3.90717413569734	7.60836551797187	9.79938960544386	9.0307987403911	8.44027887995685
BdiBd21-3.4G0571600	13.6601608598089	13.6105377524396	14.4079530567362	9.78217418347381	9.0185882933417	8.5666960770339	12.1771826829078	13.7814608276313	17.0486107853082	9.06318867021293	9.73965494944609	9.42705141760132	17.2644701841584	14.8373165395485	19.0372998073679	10.2704185734646	10.8271305518874	10.02094592774
BdiBd21-3.5G0251600	4.01148985043406	2.10923947687826	0.722313807887444	0.622199788684401	1.36425718237923	0.512158098724307	2.30107917023401	1.1900771094516	3.18349009041544	0.149822246010619	0.122040176457183	0.152889932057792	3.55990236178146	1.91958473370475	2.67277835244618	1.04696918606777	0.273974053826413	0.454273601199028
BdiBd21-3.5G0339400	2.27758993910829	2.82028143782963	2.26422918511736	1.98523148784342	2.39744418101924	2.23578045371963	1.96366373130766	1.78989676809634	1.74866989937817	2.5603720735861	3.09741566505535	2.73179565754598	2.03053816409964	0.888919502486404	2.08304186130265	1.8193706186568	1.99849955731338	2.09070042867765
BdiBd21-3.1G0357000	1.79467968010544	1.92021096575886	1.35195076712489	2.31194916253576	1.94851768772122	2.03208094414577	1.76424203613912	1.69053839795879	1.66787198215244	1.55216760417282	1.79339527598666	1.59967617205248	2.21755322991874	1.30650041824166	2.4756288479568	2.07078358229205	1.28834628238372	1.967078558818
BdiBd21-3.1G1026800	37.5827727372484	17.6452125421449	12.7134023414252	20.1215121112194	21.2347288288581	18.2546752641218	59.7087298793427	50.9478777615238	30.9903076343801	10.9627593870779	11.8949006619029	19.1231668614818	56.5713888391225	35.085977286946	27.8032539348551	40.5689079369325	29.0788338118175	40.1996308801231
BdiBd21-3.1G0422900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BdiBd21-3.1G0796700	10.6770902085323	9.97839252500913	10.0792836304487	11.5143523051702	11.2385481648979	11.7325597361322	9.92373731079908	10.2560688976286	10.848209563047	12.6135511570166	13.7443737160948	12.87181997837	11.9658481079551	8.21208366846976	13.0254785715593	12.6813762930049	13.6639647935965	13.544345512536
BdiBd21-3.1G0022000	8.5162668686425	6.05248596780287	5.02738754501354	9.36301782290831	8.12019352451741	10.1126270721244	8.02949891692201	7.7181748496506	7.48990760827836	11.7852134763982	9.90592145631078	9.23079112218138	10.2709589618711	9.90522162793522	12.372739329993	12.0259706369917	9.2728970834451	10.9100158854977
BdiBd21-3.2G0333200	19.1030140705515	12.534663450764	11.8914508486366	15.706353375382	14.7892944992918	13.7436022261619	23.1413652732737	21.8054343592764	21.2930601440637	13.9153025762929	12.7748275716184	16.4613543652533	38.063616505654	18.1296371647742	25.3566763544593	20.2176574271122	17.6909257542121	18.2978992965087
BdiBd21-3.3G0158500	1.59204698814686	1.39351810308732	1.53456861885068	1.46940523884936	1.66530234420355	1.93815862318893	1.99267006836649	1.7206759210914	2.18094554874662	2.07889716509886	1.75011664618599	1.70529134136526	2.67561661995738	1.48907673514095	1.76373472914405	2.0214121171495	1.85128301887064	1.78545794022776
BdiBd21-3.3G0597600	6.84605628974116	6.81028575856365	5.57031203045791	5.92106976973131	6.98680364763821	7.75059911490828	6.42402215584771	7.36845212903414	6.96904255453365	8.58180770062586	6.93867158188077	8.32072949017434	7.3970959637194	9.77366029907417	6.89593165687859	9.18864581813849	7.56029757975501	7.89831789777985
BdiBd21-3.4G0419500	5.67434973755778	4.28162530513963	4.94524288770897	5.37020359075976	4.48567528906783	5.9833735126045	5.89033442123445	5.869457259491	5.29054254837524	9.07489728399302	5.0785467589441	5.59884169698602	7.23277749613206	3.95512548852794	6.84072966513948	6.96045976226523	5.51756060820484	7.26287714155748
BdiBd21-3.5G0296800	0.324419145622352	0.832094800994698	1.04532662342453	0.611014509645252	0.503263599716722	0.248516983474949	0.161820857900903	0.106938323407098	0.298500578461286	0.363494912300931	0.197393842457592	0.0989167077206119	0.398349633239739	0.326824387723662	0.982519193013316	0.0457681069911722	0.147713080474643	0.0489843122545708
BdiBd21-3.1G0087500	14.0995983610507	13.8277302448859	13.3995469671685	14.2277494736334	12.6540763799409	14.4804450853523	9.57687193839304	11.0649519233887	14.0975764208237	16.5735194516096	14.583346311754	14.4995154435041	12.688827367263	14.7307388434326	14.1196752069165	14.063429687718	12.890993709603	13.9765707642555
BdiBd21-3.1G0323200	21.5927541208663	19.755584283966	15.5606203244824	19.978612533936	18.6244646129542	19.3825856138909	21.3610326866893	21.4086183067198	17.9742676872971	21.3193963171601	25.5628479338818	27.367982579818	24.5360971818806	16.5105779999755	29.1561367301658	29.792731630467	28.9708868800195	29.5266396517897
BdiBd21-3.1G0110600	6.71890233367863	9.63769016866086	9.80737300731146	8.61028542464345	7.36284581473645	5.05954187170911	8.2959968878131	9.2726314861979	10.3673741616272	4.02610824987474	10.2758692578198	8.57707648014521	7.97627360234798	15.7208893447763	7.54519093129489	5.79351329559051	7.08970498462191	6.29364315510373
BdiBd21-3.1G0642800	71.5146597432303	48.1377544559368	45.2648967612782	77.4288981748367	63.3757374015764	55.6725322474312	44.3461996050745	39.6295890037078	54.4873933719252	52.1144759594919	63.6465027013503	54.5706937366637	53.2035467404616	52.2199165999047	90.2065298236226	56.1233987355045	60.3779987049867	53.1793224558192
