gene_a	gene_b	score	geneA_goterm	geneB_goterm	geneA_interesting_gene	geneB_interesting_gene
TRAESCS4B01G046300	TRAESCS7A01G015000	3.133845090866089	GO:0005198,GO:0005515,GO:0005622,GO:0006810,GO:0006810,GO:0005737,GO:0016020,GO:0005794		N	N
TRAESCS4B01G046300	TRAESCS7A01G357100	2.5766849517822266	GO:0005198,GO:0005515,GO:0005622,GO:0006810,GO:0006810,GO:0005737,GO:0016020,GO:0005794	GO:0003723,GO:0016740,GO:0016740,GO:0006139,GO:0006139	N	N
TRAESCS4B01G046300	TRAESCS7B01G193200	2.914353370666504	GO:0005198,GO:0005515,GO:0005622,GO:0006810,GO:0006810,GO:0005737,GO:0016020,GO:0005794		N	N
TRAESCS4B01G046300	TRAESCS7D01G365600	2.688279390335083	GO:0005198,GO:0005515,GO:0005622,GO:0006810,GO:0006810,GO:0005737,GO:0016020,GO:0005794	GO:0003723,GO:0016740,GO:0016740,GO:0006139,GO:0006139	N	N
TRAESCS4B01G306300	TRAESCS4D01G317600	2.5836920738220215	GO:0003677,GO:0005515,GO:0005634		N	N
TRAESCS4B01G306300	TRAESCS5A01G002600	2.902200222015381	GO:0003677,GO:0005515,GO:0005634	GO:0007165,GO:0005622,GO:0016301,GO:0006464,GO:0005515,GO:0007165,GO:0009987,GO:0008152,GO:0016740	N	N
TRAESCS4B01G306300	TRAESCS5A01G194900	2.69282865524292	GO:0003677,GO:0005515,GO:0005634		N	N
TRAESCS4B01G306300	TRAESCS5A01G434400	2.604825258255005	GO:0003677,GO:0005515,GO:0005634	GO:0003676,GO:0004518,GO:0005488	N	N
TRAESCS4B01G306300	TRAESCS5B01G533000	2.6387863159179688	GO:0003677,GO:0005515,GO:0005634	GO:0005622,GO:0005488,GO:0007165,GO:0005515,GO:0016787,GO:0006464,GO:0030234	N	N
TRAESCS4B01G306300	TRAESCS5D01G106600	2.5203003883361816	GO:0003677,GO:0005515,GO:0005634	GO:0005794,GO:0005488,GO:0005737,GO:0005622,GO:0006810,GO:0005215,GO:0006810,GO:0016020,GO:0006810,GO:0016043	N	N
TRAESCS4B01G306300	TRAESCS5D01G150700	2.81550931930542	GO:0003677,GO:0005515,GO:0005634	GO:0003700,GO:0006139,GO:0009058,GO:0003677	N	N
TRAESCS4B01G306300	TRAESCS5D01G179100	2.516773223876953	GO:0003677,GO:0005515,GO:0005634	GO:0016787,GO:0000166	N	N
TRAESCS4B01G306300	TRAESCS5D01G198100	3.0685536861419678	GO:0003677,GO:0005515,GO:0005634		N	N
TRAESCS4B01G306300	TRAESCS5D01G292700	3.058922290802002	GO:0003677,GO:0005515,GO:0005634	GO:0000166,GO:0008152,GO:0016301	N	N
TRAESCS4B01G306300	TRAESCS5D01G516000	2.5494022369384766	GO:0003677,GO:0005515,GO:0005634	GO:0005515	N	N
TRAESCS4B01G306300	TRAESCS6B01G272900	2.5180716514587402	GO:0003677,GO:0005515,GO:0005634	GO:0006139,GO:0003723,GO:0006139,GO:0003824	N	N
TRAESCS4B01G306300	TRAESCS6B01G285500	2.8878207206726074	GO:0003677,GO:0005515,GO:0005634	GO:0003774,GO:0000166,GO:0009987,GO:0005515	N	N
TRAESCS4B01G306300	TRAESCS6D01G179100	3.3744571208953857	GO:0003677,GO:0005515,GO:0005634	GO:0003677	N	N
TRAESCS4B01G306300	TRAESCS6D01G302100	2.7016661167144775	GO:0003677,GO:0005515,GO:0005634		N	N
TRAESCS4B01G306300	TRAESCS6D01G362500	2.8794634342193604	GO:0003677,GO:0005515,GO:0005634	GO:0016301,GO:0006464,GO:0000166,GO:0006464	N	N
TRAESCS4B01G306300	TRAESCS7A01G015000	2.5606307983398438	GO:0003677,GO:0005515,GO:0005634		N	N
TRAESCS4B01G306300	TRAESCS7A01G204100	2.5594239234924316	GO:0003677,GO:0005515,GO:0005634	GO:0003676	N	N
TRAESCS4B01G306300	TRAESCS7A01G357100	3.7307584285736084	GO:0003677,GO:0005515,GO:0005634	GO:0003723,GO:0016740,GO:0016740,GO:0006139,GO:0006139	N	N
TRAESCS4B01G306300	TRAESCS7B01G193200	3.041534900665283	GO:0003677,GO:0005515,GO:0005634		N	N
TRAESCS4B01G306300	TRAESCS7D01G220200	3.3575732707977295	GO:0003677,GO:0005515,GO:0005634	GO:0005515	N	N
TRAESCS4B01G306300	TRAESCS7D01G350400	2.6206395626068115	GO:0003677,GO:0005515,GO:0005634	GO:0005515	N	N
TRAESCS4B01G306300	TRAESCS7D01G365600	3.397324800491333	GO:0003677,GO:0005515,GO:0005634	GO:0003723,GO:0016740,GO:0016740,GO:0006139,GO:0006139	N	N
TRAESCS4B01G355700	TRAESCS5A01G002600	3.10249400138855	GO:0005515	GO:0007165,GO:0005622,GO:0016301,GO:0006464,GO:0005515,GO:0007165,GO:0009987,GO:0008152,GO:0016740	N	N
TRAESCS4B01G355700	TRAESCS5A01G194900	3.051480531692505	GO:0005515		N	N
TRAESCS4B01G355700	TRAESCS5D01G150700	2.6442790031433105	GO:0005515	GO:0003700,GO:0006139,GO:0009058,GO:0003677	N	N
TRAESCS4B01G355700	TRAESCS5D01G179100	2.7316036224365234	GO:0005515	GO:0016787,GO:0000166	N	N
TRAESCS4B01G355700	TRAESCS5D01G198100	2.5091805458068848	GO:0005515		N	N
TRAESCS4B01G355700	TRAESCS5D01G292700	2.893838882446289	GO:0005515	GO:0000166,GO:0008152,GO:0016301	N	N
TRAESCS4B01G355700	TRAESCS5D01G459900	3.5835461616516113	GO:0005515	GO:0006810,GO:0016020,GO:0006810	N	N
TRAESCS4B01G355700	TRAESCS6A01G170700	2.7282867431640625	GO:0005515		N	N
TRAESCS4B01G355700	TRAESCS6B01G285500	2.657968759536743	GO:0005515	GO:0003774,GO:0000166,GO:0009987,GO:0005515	N	N
TRAESCS4B01G355700	TRAESCS6D01G362500	2.766068458557129	GO:0005515	GO:0016301,GO:0006464,GO:0000166,GO:0006464	N	N
TRAESCS4B01G355700	TRAESCS7A01G204100	2.5984292030334473	GO:0005515	GO:0003676	N	N
TRAESCS4B01G355700	TRAESCS7A01G332000	2.919283628463745	GO:0005515	GO:0005515,GO:0016301	N	N
TRAESCS4B01G355700	TRAESCS7A01G357100	2.59234356880188	GO:0005515	GO:0003723,GO:0016740,GO:0016740,GO:0006139,GO:0006139	N	N
TRAESCS4B01G355700	TRAESCS7B01G193200	2.9279913902282715	GO:0005515		N	N
TRAESCS4B01G380300	TRAESCS5B01G224400	2.8084824085235596		GO:0003676	N	N
TRAESCS4D01G314400	TRAESCS5A01G194900	2.709913969039917	GO:0005488,GO:0006629,GO:0009058,GO:0008152,GO:0003824,GO:0008152		N	N
TRAESCS4D01G314400	TRAESCS5B01G224400	3.2187938690185547	GO:0005488,GO:0006629,GO:0009058,GO:0008152,GO:0003824,GO:0008152	GO:0003676	N	N
TRAESCS4D01G314400	TRAESCS5D01G459900	2.7432188987731934	GO:0005488,GO:0006629,GO:0009058,GO:0008152,GO:0003824,GO:0008152	GO:0006810,GO:0016020,GO:0006810	N	N
TRAESCS4D01G314400	TRAESCS6A01G368800	2.510388135910034	GO:0005488,GO:0006629,GO:0009058,GO:0008152,GO:0003824,GO:0008152		N	N
TRAESCS4D01G314400	TRAESCS7A01G015000	2.5240252017974854	GO:0005488,GO:0006629,GO:0009058,GO:0008152,GO:0003824,GO:0008152		N	N
TRAESCS4D01G314400	TRAESCS7A01G332000	2.5456066131591797	GO:0005488,GO:0006629,GO:0009058,GO:0008152,GO:0003824,GO:0008152	GO:0005515,GO:0016301	N	N
TRAESCS4D01G314400	TRAESCS7B01G193200	2.812055826187134	GO:0005488,GO:0006629,GO:0009058,GO:0008152,GO:0003824,GO:0008152		N	N
TRAESCS4D01G317600	TRAESCS5A01G002600	2.608452320098877		GO:0007165,GO:0005622,GO:0016301,GO:0006464,GO:0005515,GO:0007165,GO:0009987,GO:0008152,GO:0016740	N	N
TRAESCS4D01G317600	TRAESCS5A01G194900	2.6099040508270264			N	N
TRAESCS4D01G317600	TRAESCS5B01G533000	2.684455156326294		GO:0005622,GO:0005488,GO:0007165,GO:0005515,GO:0016787,GO:0006464,GO:0030234	N	N
TRAESCS4D01G317600	TRAESCS5D01G179100	2.89169979095459		GO:0016787,GO:0000166	N	N
TRAESCS4D01G317600	TRAESCS6B01G272900	2.7280280590057373		GO:0006139,GO:0003723,GO:0006139,GO:0003824	N	N
TRAESCS4D01G317600	TRAESCS6D01G302100	3.1877121925354004			N	N
TRAESCS4D01G317600	TRAESCS6D01G362500	2.7035117149353027		GO:0016301,GO:0006464,GO:0000166,GO:0006464	N	N
TRAESCS4D01G317600	TRAESCS7A01G015000	2.6242620944976807			N	N
TRAESCS4D01G317600	TRAESCS7A01G332000	2.5428264141082764		GO:0005515,GO:0016301	N	N
TRAESCS4D01G317600	TRAESCS7D01G350400	3.61613130569458		GO:0005515	N	N
TRAESCS5A01G002600	TRAESCS5A01G194900	3.836554527282715	GO:0007165,GO:0005622,GO:0016301,GO:0006464,GO:0005515,GO:0007165,GO:0009987,GO:0008152,GO:0016740		N	N
TRAESCS5A01G002600	TRAESCS5D01G106600	2.9896771907806396	GO:0007165,GO:0005622,GO:0016301,GO:0006464,GO:0005515,GO:0007165,GO:0009987,GO:0008152,GO:0016740	GO:0005794,GO:0005488,GO:0005737,GO:0005622,GO:0006810,GO:0005215,GO:0006810,GO:0016020,GO:0006810,GO:0016043	N	N
TRAESCS5A01G002600	TRAESCS5D01G150700	3.314182758331299	GO:0007165,GO:0005622,GO:0016301,GO:0006464,GO:0005515,GO:0007165,GO:0009987,GO:0008152,GO:0016740	GO:0003700,GO:0006139,GO:0009058,GO:0003677	N	N
TRAESCS5A01G002600	TRAESCS5D01G179100	3.5773191452026367	GO:0007165,GO:0005622,GO:0016301,GO:0006464,GO:0005515,GO:0007165,GO:0009987,GO:0008152,GO:0016740	GO:0016787,GO:0000166	N	N
TRAESCS5A01G002600	TRAESCS5D01G198100	3.26070499420166	GO:0007165,GO:0005622,GO:0016301,GO:0006464,GO:0005515,GO:0007165,GO:0009987,GO:0008152,GO:0016740		N	N
TRAESCS5A01G002600	TRAESCS5D01G292700	2.8692739009857178	GO:0007165,GO:0005622,GO:0016301,GO:0006464,GO:0005515,GO:0007165,GO:0009987,GO:0008152,GO:0016740	GO:0000166,GO:0008152,GO:0016301	N	N
TRAESCS5A01G002600	TRAESCS5D01G459900	2.7280399799346924	GO:0007165,GO:0005622,GO:0016301,GO:0006464,GO:0005515,GO:0007165,GO:0009987,GO:0008152,GO:0016740	GO:0006810,GO:0016020,GO:0006810	N	N
TRAESCS5A01G002600	TRAESCS6A01G170700	2.828927755355835	GO:0007165,GO:0005622,GO:0016301,GO:0006464,GO:0005515,GO:0007165,GO:0009987,GO:0008152,GO:0016740		N	N
TRAESCS5A01G002600	TRAESCS6B01G272900	2.544492721557617	GO:0007165,GO:0005622,GO:0016301,GO:0006464,GO:0005515,GO:0007165,GO:0009987,GO:0008152,GO:0016740	GO:0006139,GO:0003723,GO:0006139,GO:0003824	N	N
TRAESCS5A01G002600	TRAESCS6B01G285500	2.6198408603668213	GO:0007165,GO:0005622,GO:0016301,GO:0006464,GO:0005515,GO:0007165,GO:0009987,GO:0008152,GO:0016740	GO:0003774,GO:0000166,GO:0009987,GO:0005515	N	N
TRAESCS5A01G002600	TRAESCS6D01G261400	2.617217779159546	GO:0007165,GO:0005622,GO:0016301,GO:0006464,GO:0005515,GO:0007165,GO:0009987,GO:0008152,GO:0016740		N	N
TRAESCS5A01G002600	TRAESCS6D01G362500	2.9356155395507812	GO:0007165,GO:0005622,GO:0016301,GO:0006464,GO:0005515,GO:0007165,GO:0009987,GO:0008152,GO:0016740	GO:0016301,GO:0006464,GO:0000166,GO:0006464	N	N
TRAESCS5A01G002600	TRAESCS7A01G332000	3.0195798873901367	GO:0007165,GO:0005622,GO:0016301,GO:0006464,GO:0005515,GO:0007165,GO:0009987,GO:0008152,GO:0016740	GO:0005515,GO:0016301	N	N
TRAESCS5A01G002600	TRAESCS7A01G357100	3.008577823638916	GO:0007165,GO:0005622,GO:0016301,GO:0006464,GO:0005515,GO:0007165,GO:0009987,GO:0008152,GO:0016740	GO:0003723,GO:0016740,GO:0016740,GO:0006139,GO:0006139	N	N
TRAESCS5A01G002600	TRAESCS7B01G193200	2.9362125396728516	GO:0007165,GO:0005622,GO:0016301,GO:0006464,GO:0005515,GO:0007165,GO:0009987,GO:0008152,GO:0016740		N	N
TRAESCS5A01G002600	TRAESCS7D01G220200	2.937617778778076	GO:0007165,GO:0005622,GO:0016301,GO:0006464,GO:0005515,GO:0007165,GO:0009987,GO:0008152,GO:0016740	GO:0005515	N	N
TRAESCS5A01G194900	TRAESCS5A01G489800	2.570467233657837		GO:0003824,GO:0008152,GO:0016787	N	N
TRAESCS5A01G194900	TRAESCS5D01G106600	3.2290806770324707		GO:0005794,GO:0005488,GO:0005737,GO:0005622,GO:0006810,GO:0005215,GO:0006810,GO:0016020,GO:0006810,GO:0016043	N	N
TRAESCS5A01G194900	TRAESCS5D01G150700	2.9334356784820557		GO:0003700,GO:0006139,GO:0009058,GO:0003677	N	N
TRAESCS5A01G194900	TRAESCS5D01G179100	3.4982686042785645		GO:0016787,GO:0000166	N	N
TRAESCS5A01G194900	TRAESCS5D01G198100	2.8848369121551514			N	N
TRAESCS5A01G194900	TRAESCS5D01G292700	2.7590396404266357		GO:0000166,GO:0008152,GO:0016301	N	N
TRAESCS5A01G194900	TRAESCS5D01G459900	2.966810464859009		GO:0006810,GO:0016020,GO:0006810	N	N
TRAESCS5A01G194900	TRAESCS6B01G272900	2.7591753005981445		GO:0006139,GO:0003723,GO:0006139,GO:0003824	N	N
TRAESCS5A01G194900	TRAESCS6B01G285500	2.691915512084961		GO:0003774,GO:0000166,GO:0009987,GO:0005515	N	N
TRAESCS5A01G194900	TRAESCS6D01G261400	2.623387336730957			N	N
TRAESCS5A01G194900	TRAESCS6D01G362500	2.721754312515259		GO:0016301,GO:0006464,GO:0000166,GO:0006464	N	N
TRAESCS5A01G194900	TRAESCS7A01G204100	2.5777859687805176		GO:0003676	N	N
TRAESCS5A01G194900	TRAESCS7A01G332000	3.6552212238311768		GO:0005515,GO:0016301	N	N
TRAESCS5A01G194900	TRAESCS7A01G357100	2.880380392074585		GO:0003723,GO:0016740,GO:0016740,GO:0006139,GO:0006139	N	N
TRAESCS5A01G194900	TRAESCS7B01G193200	3.4453186988830566			N	N
TRAESCS5A01G194900	TRAESCS7D01G220200	2.6345763206481934		GO:0005515	N	N
TRAESCS5A01G434400	TRAESCS5B01G533000	2.739051342010498	GO:0003676,GO:0004518,GO:0005488	GO:0005622,GO:0005488,GO:0007165,GO:0005515,GO:0016787,GO:0006464,GO:0030234	N	N
TRAESCS5A01G434400	TRAESCS5D01G150700	2.8688738346099854	GO:0003676,GO:0004518,GO:0005488	GO:0003700,GO:0006139,GO:0009058,GO:0003677	N	N
TRAESCS5A01G434400	TRAESCS5D01G198100	2.519538164138794	GO:0003676,GO:0004518,GO:0005488		N	N
TRAESCS5A01G434400	TRAESCS5D01G261100	3.057699203491211	GO:0003676,GO:0004518,GO:0005488		N	N
TRAESCS5A01G434400	TRAESCS5D01G292700	2.537932872772217	GO:0003676,GO:0004518,GO:0005488	GO:0000166,GO:0008152,GO:0016301	N	N
TRAESCS5A01G434400	TRAESCS5D01G370200	2.5482845306396484	GO:0003676,GO:0004518,GO:0005488	GO:0008150,GO:0005515,GO:0005488,GO:0007165,GO:0005622	N	N
TRAESCS5A01G434400	TRAESCS5D01G516000	2.862380027770996	GO:0003676,GO:0004518,GO:0005488	GO:0005515	N	N
TRAESCS5A01G434400	TRAESCS7A01G409900	2.6437411308288574	GO:0003676,GO:0004518,GO:0005488	GO:0016020,GO:0016020	N	N
TRAESCS5A01G434400	TRAESCS7D01G298800	2.806708812713623	GO:0003676,GO:0004518,GO:0005488	GO:0016020	N	N
TRAESCS5A01G434400	TRAESCS7D01G350400	2.6437203884124756	GO:0003676,GO:0004518,GO:0005488	GO:0005515	N	N
TRAESCS5A01G489800	TRAESCS5D01G106600	2.6499643325805664	GO:0003824,GO:0008152,GO:0016787	GO:0005794,GO:0005488,GO:0005737,GO:0005622,GO:0006810,GO:0005215,GO:0006810,GO:0016020,GO:0006810,GO:0016043	N	N
TRAESCS5A01G489800	TRAESCS5D01G179100	2.5906171798706055	GO:0003824,GO:0008152,GO:0016787	GO:0016787,GO:0000166	N	N
TRAESCS5A01G489800	TRAESCS5D01G188100	3.2018990516662598	GO:0003824,GO:0008152,GO:0016787	GO:0016787	N	N
TRAESCS5A01G489800	TRAESCS5D01G292700	2.599520444869995	GO:0003824,GO:0008152,GO:0016787	GO:0000166,GO:0008152,GO:0016301	N	N
TRAESCS5A01G489800	TRAESCS5D01G370200	2.6590921878814697	GO:0003824,GO:0008152,GO:0016787	GO:0008150,GO:0005515,GO:0005488,GO:0007165,GO:0005622	N	N
TRAESCS5A01G489800	TRAESCS5D01G459900	2.6865744590759277	GO:0003824,GO:0008152,GO:0016787	GO:0006810,GO:0016020,GO:0006810	N	N
TRAESCS5A01G489800	TRAESCS6B01G272900	3.4218270778656006	GO:0003824,GO:0008152,GO:0016787	GO:0006139,GO:0003723,GO:0006139,GO:0003824	N	N
TRAESCS5A01G489800	TRAESCS6B01G285500	3.2011353969573975	GO:0003824,GO:0008152,GO:0016787	GO:0003774,GO:0000166,GO:0009987,GO:0005515	N	N
TRAESCS5A01G489800	TRAESCS6D01G261400	2.9982388019561768	GO:0003824,GO:0008152,GO:0016787		N	N
TRAESCS5A01G489800	TRAESCS6D01G362500	2.681056261062622	GO:0003824,GO:0008152,GO:0016787	GO:0016301,GO:0006464,GO:0000166,GO:0006464	N	N
TRAESCS5A01G489800	TRAESCS7A01G332000	2.6760098934173584	GO:0003824,GO:0008152,GO:0016787	GO:0005515,GO:0016301	N	N
TRAESCS5A01G489800	TRAESCS7B01G193200	2.6758534908294678	GO:0003824,GO:0008152,GO:0016787		N	N
TRAESCS5B01G224400	TRAESCS5D01G106600	2.6719276905059814	GO:0003676	GO:0005794,GO:0005488,GO:0005737,GO:0005622,GO:0006810,GO:0005215,GO:0006810,GO:0016020,GO:0006810,GO:0016043	N	N
TRAESCS5B01G224400	TRAESCS5D01G459900	2.659376621246338	GO:0003676	GO:0006810,GO:0016020,GO:0006810	N	N
TRAESCS5B01G224400	TRAESCS6A01G368800	2.5546863079071045	GO:0003676		N	N
TRAESCS5B01G224400	TRAESCS7A01G204100	2.626835346221924	GO:0003676	GO:0003676	N	N
TRAESCS5B01G224400	TRAESCS7A01G332000	2.897946834564209	GO:0003676	GO:0005515,GO:0016301	N	N
TRAESCS5B01G224400	TRAESCS7B01G193200	2.645232915878296	GO:0003676		N	N
TRAESCS5B01G224400	TRAESCS7D01G350400	2.60717511177063	GO:0003676	GO:0005515	N	N
TRAESCS5B01G533000	TRAESCS5D01G150700	2.679950714111328	GO:0005622,GO:0005488,GO:0007165,GO:0005515,GO:0016787,GO:0006464,GO:0030234	GO:0003700,GO:0006139,GO:0009058,GO:0003677	N	N
TRAESCS5B01G533000	TRAESCS5D01G188100	2.8048551082611084	GO:0005622,GO:0005488,GO:0007165,GO:0005515,GO:0016787,GO:0006464,GO:0030234	GO:0016787	N	N
TRAESCS5B01G533000	TRAESCS5D01G261100	2.909332275390625	GO:0005622,GO:0005488,GO:0007165,GO:0005515,GO:0016787,GO:0006464,GO:0030234		N	N
TRAESCS5B01G533000	TRAESCS5D01G292700	2.951585531234741	GO:0005622,GO:0005488,GO:0007165,GO:0005515,GO:0016787,GO:0006464,GO:0030234	GO:0000166,GO:0008152,GO:0016301	N	N
TRAESCS5B01G533000	TRAESCS6A01G170700	2.503856897354126	GO:0005622,GO:0005488,GO:0007165,GO:0005515,GO:0016787,GO:0006464,GO:0030234		N	N
TRAESCS5B01G533000	TRAESCS6B01G272900	2.697305679321289	GO:0005622,GO:0005488,GO:0007165,GO:0005515,GO:0016787,GO:0006464,GO:0030234	GO:0006139,GO:0003723,GO:0006139,GO:0003824	N	N
TRAESCS5B01G533000	TRAESCS6D01G302100	2.7387094497680664	GO:0005622,GO:0005488,GO:0007165,GO:0005515,GO:0016787,GO:0006464,GO:0030234		N	N
TRAESCS5B01G533000	TRAESCS7A01G015000	2.8474957942962646	GO:0005622,GO:0005488,GO:0007165,GO:0005515,GO:0016787,GO:0006464,GO:0030234		N	N
TRAESCS5B01G533000	TRAESCS7A01G357100	2.515760660171509	GO:0005622,GO:0005488,GO:0007165,GO:0005515,GO:0016787,GO:0006464,GO:0030234	GO:0003723,GO:0016740,GO:0016740,GO:0006139,GO:0006139	N	N
TRAESCS5B01G533000	TRAESCS7B01G193200	2.5489962100982666	GO:0005622,GO:0005488,GO:0007165,GO:0005515,GO:0016787,GO:0006464,GO:0030234		N	N
TRAESCS5D01G106600	TRAESCS5D01G150700	3.0080835819244385	GO:0005794,GO:0005488,GO:0005737,GO:0005622,GO:0006810,GO:0005215,GO:0006810,GO:0016020,GO:0006810,GO:0016043	GO:0003700,GO:0006139,GO:0009058,GO:0003677	N	N
TRAESCS5D01G106600	TRAESCS5D01G179100	2.913036823272705	GO:0005794,GO:0005488,GO:0005737,GO:0005622,GO:0006810,GO:0005215,GO:0006810,GO:0016020,GO:0006810,GO:0016043	GO:0016787,GO:0000166	N	N
TRAESCS5D01G106600	TRAESCS5D01G198100	2.8348543643951416	GO:0005794,GO:0005488,GO:0005737,GO:0005622,GO:0006810,GO:0005215,GO:0006810,GO:0016020,GO:0006810,GO:0016043		N	N
TRAESCS5D01G106600	TRAESCS5D01G292700	2.522484064102173	GO:0005794,GO:0005488,GO:0005737,GO:0005622,GO:0006810,GO:0005215,GO:0006810,GO:0016020,GO:0006810,GO:0016043	GO:0000166,GO:0008152,GO:0016301	N	N
TRAESCS5D01G106600	TRAESCS5D01G459900	2.7484452724456787	GO:0005794,GO:0005488,GO:0005737,GO:0005622,GO:0006810,GO:0005215,GO:0006810,GO:0016020,GO:0006810,GO:0016043	GO:0006810,GO:0016020,GO:0006810	N	N
TRAESCS5D01G106600	TRAESCS6A01G368800	2.6229407787323	GO:0005794,GO:0005488,GO:0005737,GO:0005622,GO:0006810,GO:0005215,GO:0006810,GO:0016020,GO:0006810,GO:0016043		N	N
TRAESCS5D01G106600	TRAESCS6B01G272900	2.6305150985717773	GO:0005794,GO:0005488,GO:0005737,GO:0005622,GO:0006810,GO:0005215,GO:0006810,GO:0016020,GO:0006810,GO:0016043	GO:0006139,GO:0003723,GO:0006139,GO:0003824	N	N
TRAESCS5D01G106600	TRAESCS6B01G285500	2.5314390659332275	GO:0005794,GO:0005488,GO:0005737,GO:0005622,GO:0006810,GO:0005215,GO:0006810,GO:0016020,GO:0006810,GO:0016043	GO:0003774,GO:0000166,GO:0009987,GO:0005515	N	N
TRAESCS5D01G106600	TRAESCS6D01G261400	2.748293876647949	GO:0005794,GO:0005488,GO:0005737,GO:0005622,GO:0006810,GO:0005215,GO:0006810,GO:0016020,GO:0006810,GO:0016043		N	N
TRAESCS5D01G106600	TRAESCS6D01G362500	2.644850730895996	GO:0005794,GO:0005488,GO:0005737,GO:0005622,GO:0006810,GO:0005215,GO:0006810,GO:0016020,GO:0006810,GO:0016043	GO:0016301,GO:0006464,GO:0000166,GO:0006464	N	N
TRAESCS5D01G106600	TRAESCS7A01G204100	2.5208239555358887	GO:0005794,GO:0005488,GO:0005737,GO:0005622,GO:0006810,GO:0005215,GO:0006810,GO:0016020,GO:0006810,GO:0016043	GO:0003676	N	N
TRAESCS5D01G106600	TRAESCS7A01G332000	3.2411372661590576	GO:0005794,GO:0005488,GO:0005737,GO:0005622,GO:0006810,GO:0005215,GO:0006810,GO:0016020,GO:0006810,GO:0016043	GO:0005515,GO:0016301	N	N
TRAESCS5D01G106600	TRAESCS7A01G357100	2.587618350982666	GO:0005794,GO:0005488,GO:0005737,GO:0005622,GO:0006810,GO:0005215,GO:0006810,GO:0016020,GO:0006810,GO:0016043	GO:0003723,GO:0016740,GO:0016740,GO:0006139,GO:0006139	N	N
TRAESCS5D01G106600	TRAESCS7B01G193200	3.00370717048645	GO:0005794,GO:0005488,GO:0005737,GO:0005622,GO:0006810,GO:0005215,GO:0006810,GO:0016020,GO:0006810,GO:0016043		N	N
TRAESCS5D01G106600	TRAESCS7D01G220200	2.541015863418579	GO:0005794,GO:0005488,GO:0005737,GO:0005622,GO:0006810,GO:0005215,GO:0006810,GO:0016020,GO:0006810,GO:0016043	GO:0005515	N	N
TRAESCS5D01G150700	TRAESCS5D01G179100	3.0879526138305664	GO:0003700,GO:0006139,GO:0009058,GO:0003677	GO:0016787,GO:0000166	N	N
TRAESCS5D01G150700	TRAESCS5D01G198100	3.1073522567749023	GO:0003700,GO:0006139,GO:0009058,GO:0003677		N	N
TRAESCS5D01G150700	TRAESCS5D01G292700	3.1689252853393555	GO:0003700,GO:0006139,GO:0009058,GO:0003677	GO:0000166,GO:0008152,GO:0016301	N	N
TRAESCS5D01G150700	TRAESCS5D01G370200	2.766911745071411	GO:0003700,GO:0006139,GO:0009058,GO:0003677	GO:0008150,GO:0005515,GO:0005488,GO:0007165,GO:0005622	N	N
TRAESCS5D01G150700	TRAESCS6A01G170700	2.8892295360565186	GO:0003700,GO:0006139,GO:0009058,GO:0003677		N	N
TRAESCS5D01G150700	TRAESCS6B01G272900	2.6011104583740234	GO:0003700,GO:0006139,GO:0009058,GO:0003677	GO:0006139,GO:0003723,GO:0006139,GO:0003824	N	N
TRAESCS5D01G150700	TRAESCS6B01G285500	2.587902545928955	GO:0003700,GO:0006139,GO:0009058,GO:0003677	GO:0003774,GO:0000166,GO:0009987,GO:0005515	N	N
TRAESCS5D01G150700	TRAESCS6D01G362500	2.5557668209075928	GO:0003700,GO:0006139,GO:0009058,GO:0003677	GO:0016301,GO:0006464,GO:0000166,GO:0006464	N	N
TRAESCS5D01G150700	TRAESCS7A01G332000	2.8370487689971924	GO:0003700,GO:0006139,GO:0009058,GO:0003677	GO:0005515,GO:0016301	N	N
TRAESCS5D01G150700	TRAESCS7A01G357100	2.945009708404541	GO:0003700,GO:0006139,GO:0009058,GO:0003677	GO:0003723,GO:0016740,GO:0016740,GO:0006139,GO:0006139	N	N
TRAESCS5D01G150700	TRAESCS7A01G409900	2.7699801921844482	GO:0003700,GO:0006139,GO:0009058,GO:0003677	GO:0016020,GO:0016020	N	N
TRAESCS5D01G150700	TRAESCS7B01G193200	2.7742831707000732	GO:0003700,GO:0006139,GO:0009058,GO:0003677		N	N
TRAESCS5D01G150700	TRAESCS7D01G220200	2.626392126083374	GO:0003700,GO:0006139,GO:0009058,GO:0003677	GO:0005515	N	N
TRAESCS5D01G150700	TRAESCS7D01G350400	2.5010790824890137	GO:0003700,GO:0006139,GO:0009058,GO:0003677	GO:0005515	N	N
TRAESCS5D01G179100	TRAESCS5D01G198100	2.644399881362915	GO:0016787,GO:0000166		N	N
TRAESCS5D01G179100	TRAESCS5D01G292700	2.719076156616211	GO:0016787,GO:0000166	GO:0000166,GO:0008152,GO:0016301	N	N
TRAESCS5D01G179100	TRAESCS5D01G459900	2.5720999240875244	GO:0016787,GO:0000166	GO:0006810,GO:0016020,GO:0006810	N	N
TRAESCS5D01G179100	TRAESCS6A01G170700	2.5786514282226562	GO:0016787,GO:0000166		N	N
TRAESCS5D01G179100	TRAESCS6B01G272900	2.9403414726257324	GO:0016787,GO:0000166	GO:0006139,GO:0003723,GO:0006139,GO:0003824	N	N
TRAESCS5D01G179100	TRAESCS6B01G285500	2.5608839988708496	GO:0016787,GO:0000166	GO:0003774,GO:0000166,GO:0009987,GO:0005515	N	N
TRAESCS5D01G179100	TRAESCS6D01G261400	3.0164175033569336	GO:0016787,GO:0000166		N	N
